Title	Description	Link	pubDate	Image
Hunter Biden's pardon shows rulebook being rewritten	Joe Biden may be criticised for protecting his son but is likely to pay little political price.	https://www.bbc.com/news/articles/c4gplr65prno	2024-12-01T19:23:57-08:00	
Biden issues official pardon for son Hunter	The president says his son Hunter was 'selectively, and unfairly, prosecuted'.	https://www.bbc.com/news/articles/cjwl3venz39o	2024-12-01T17:23:32-08:00	
Boss of car making giant Stellantis abruptly quits	The car making giant owns brands including Vauxhall, Jeep, Fiat and Peugeot.	https://www.bbc.com/news/articles/cvgx5pe4r0xo	2024-12-01T16:59:18-08:00	
Fireworks shot at police and water cannon sprayed during Georgia protests	Demonstrations have been taking place for a fourth night in Tbilisi after Georgia's EU bid was suspended.	https://www.bbc.com/news/videos/crmnw3npke0o	2024-12-01T15:45:07-08:00	
‘Italian’ purees likely to contain Chinese forced-labour tomatoes, BBC finds	Some products described as 'Italian' appear to contain Chinese tomatoes, BBC investigation suggests.	https://www.bbc.com/news/articles/crezlw4y152o	2024-12-01T14:01:42-08:00	
She fled Israeli bombing four times. It still found her	Rihab Faour's long journey to safety, from her small village in southern Lebanon, ended in the death of her young family.	https://www.bbc.com/news/articles/ce8984g9gdgo	2024-12-01T14:01:06-08:00	
Bowen: Syria's rebel offensive is astonishing - but don't write off Assad	The country's president has already shown he is prepared to go to brutal lengths to save his regime.	https://www.bbc.com/news/articles/cvgpdpgz4kdo	2024-12-01T13:16:05-08:00	
Trump threatens 100% tariff on Brics nations if they try to replace dollar	The president-elect warned the group of nine nations against moving away from the dollar.	https://www.bbc.com/news/articles/cgrwj0p2dd9o	2024-12-01T12:52:02-08:00	
Snoop Dogg helps Kai Cenat reclaim Twitch subscriber record	The American has been streaming continuously for 30 days to try reclaim the record he set last year.	https://www.bbc.com/news/articles/cdeky7dez00o	2024-12-01T10:09:59-08:00	
Fireworks used against riot police during protests in Georgia	Fireworks used against riot police during protests in Georgia	https://www.bbc.co.uk/programmes/p0k866zc	2024-12-01T09:11:58-08:00	
UN suspends aid deliveries through main Gaza crossing	Unrwa said the Kerem Shalom crossing is not safe and called on Israel to ensure the flow of aid.	https://www.bbc.com/news/articles/c1ln5592v46o	2024-12-01T08:10:59-08:00	
Global plastic talks collapse as oil states rebel	Two years of negotiations to reduce global plastic production have collapsed amid a split between countries.	https://www.bbc.com/news/articles/c785l1nrpd1o	2024-12-01T08:10:30-08:00	
Two die as Storm Bora sweeps across Greece	Torrential rains and gale-force winds are causing flooding and damage across the country.	https://www.bbc.com/news/articles/cvgm44yylrxo	2024-12-01T07:55:36-08:00	
Georgia's PM hits back as protests and resignations intensify	After days of demonstrations and public resignations, Georgia's prime minister rejects a call for new elections.	https://www.bbc.com/news/articles/cp878819l8wo	2024-12-01T06:53:47-08:00	
People want nothing to do with him': Why Ireland turned away from Conor McGregor	The verdict in Nikita Hand's civil rape case saw already dwindling support for the UFC star fall further.	https://www.bbc.com/news/articles/cn5w50pw65yo	2024-12-01T05:17:50-08:00	
Taiwan president's Hawaii trip draws Chinese anger	Lai Ching-te's trip to the US state is being billed as a stopover, but has been condemned by Beijing.	https://www.bbc.com/news/articles/c0lpll7k8glo	2024-12-01T05:16:20-08:00	
Statue of Syrian president's brother is torn down in Aleppo	The footage, which has muted sound, was filmed by Turkish journalist Ibrahim Bozan on 30 November 2024.	https://www.bbc.com/news/videos/cpdvddy27w9o	2024-12-01T03:57:57-08:00	
More than 50 dead and dozens missing after Nigeria boat sinks	This is the latest incident on the country's inland waterways where regulations are rarely enforced.	https://www.bbc.com/news/articles/c14l44lz6vno	2024-12-01T03:42:57-08:00	
Irish political parties plot path to government	After securing re-election, Irish party leaders face the challenge of trying to form the next government.	https://www.bbc.com/news/articles/c9373ew5yd9o	2024-12-01T00:29:15-08:00	
Georgia's pro-EU president vows to stay 'until someone is legitimately elected'	Georgia's pro-EU president vows to stay 'until someone is legitimately elected'	https://www.bbc.com/news/videos/cdxvxwvdv1qo	2024-11-30T23:42:39-08:00	
Venomous snake slithers up driver's leg on Australia motorway	Police say the woman was 'rattled' and 'in a state of shock' when she looked down to find the deadly snake by her feet.	https://www.bbc.com/news/articles/c8xpx2dgl94o	2024-11-30T21:24:35-08:00	
In pictures: Ritual that turns humans into gods in India	Theyyam is an ancient folk ritual combining theatre, mime, and worship, predating Hinduism.	https://www.bbc.com/news/articles/cy872p8m41eo	2024-11-30T17:32:20-08:00	
They threw her body into the ocean' - woman dies on boat headed for French island	Woman's body thrown overboard after boat abandoned by people smugglers in the Indian Ocean.	https://www.bbc.com/news/articles/ce8d5334vmyo	2024-11-30T17:21:07-08:00	
Belgium's sex workers get maternity leave and pensions under world-first law	They will be entitled to official employment contracts, health insurance and sick days.	https://www.bbc.com/news/articles/c5ygn31ypdlo	2024-11-30T17:10:50-08:00	
Trump nominates ex-aide Kash Patel to lead FBI, Chad Chronister for DEA	In his memoir, Patel called for eradicating 'government tyranny' within the FBI by firing its top ranks.	https://www.bbc.com/news/articles/c30p5qlj970o	2024-11-30T16:29:38-08:00	
Woman searching for birth parents found dad was a friend on Facebook	Tamuna Museridze has reunited hundreds of families torn apart by a baby trafficking scandal – now she has found her own birth parents.	https://www.bbc.com/news/articles/c36p9drnrdlo	2024-11-30T16:08:53-08:00	
Silenced and erased, Hong Kong's decade of protest is now a defiant memory	The BBC speaks to Hongkongers whose hopes for a freer city have withered.	https://www.bbc.com/news/articles/c888jnvq4x4o	2024-11-30T15:11:12-08:00	
Trump picks Ivanka's father-in-law for ambassador to France	The president-elect had pardoned Charles Kushner of federal charges during his first term.	https://www.bbc.com/news/articles/c0qdq9z7pjzo	2024-11-30T14:54:57-08:00	
Family 'desperate' as pair missing in Red Sea boat sinking	The family of a couple missing after a tourist boat sank are anxiously awaiting news of their loved ones.	https://www.bbc.com/news/articles/c62l2rn3zdzo	2024-11-30T14:07:47-08:00	
Thousands take to Georgia's streets for third night after EU talks halted	Thousands are protesting in Tbilisi for a third night after the government put EU accession talks on hold.	https://www.bbc.com/news/articles/cwy5ypkn7kjo	2024-11-30T13:42:33-08:00	
Syrian troops withdraw from Aleppo as rebels advance	Over 300 people have been killed since rebels launched an offensive against the government this week.	https://www.bbc.com/news/articles/czr7rkzz2gmo	2024-11-30T12:22:07-08:00	
Thousands visit site of Hassan Nasrallah's assassination	At the site of a crater left by the Israeli air strike that killed him, Nasrallah's supporters wept and chanted his name.	https://www.bbc.com/news/articles/cz9x94zj5d1o	2024-11-30T11:28:01-08:00	
World Beekeeping Awards axe honey prize due to fraud	A report found that 46% of sampled honey products had likely been bulked out with cheaper sugar syrups.	https://www.bbc.com/news/articles/cjw0w921nzgo	2024-11-30T10:28:46-08:00	
Five reported killed in Israeli strike in Gaza	Israel said the target of the strike was involved in the October 7 attacks and also worked at the charity World Central Kitchen.	https://www.bbc.com/news/articles/c4g2g6w4109o	2024-11-30T09:24:07-08:00	
Spain hotel check-in delay fears as new data rules begin	A new law requiring hotels and car hire firms to send customer data to the government starts on Monday.	https://www.bbc.com/news/articles/ce9g93p405zo	2024-11-30T08:12:05-08:00	
Who are the rebels seizing control of Syria's second city?	The Islamist militant group HTS has a long and involved history in the Syrian conflict.	https://www.bbc.com/news/articles/ce313jn453zo	2024-11-30T05:41:21-08:00	
Actress Cate Blanchett: 'I'm deeply concerned about AI'	I'm worried about us as a species', she tells the BBC's Laura Kuenssberg.	https://www.bbc.com/news/videos/cvg7gvmzrk3o	2024-11-30T05:32:02-08:00	
2034 World Cup can improve Saudi human rights - Fifa	BBC sports editor Dan Roan explains the issues raised as Fifa releases its evaluation report for Saudi Arabia's unopposed bid to host the men's World Cup in 2034.	https://www.bbc.com/sport/football/articles/c1545l4vnjgo	2024-11-30T05:28:54-08:00	
Counting gets under way in Irish election	An exit poll shows a three-way race between the largest parties Sinn Féin, Fine Gael and Fianna Fáil.	https://www.bbc.com/news/articles/clyvyvzrw5eo	2024-11-30T03:28:02-08:00	
Malaysia flooding forces over 120,000 from homes	There are worries in Malaysia and neighbouring Thailand that disastrous flooding could get worse as more rain comes.	https://www.bbc.com/news/articles/cpwrw7j5vx0o	2024-11-30T02:07:38-08:00	
BBC reports from mass protest at 'crucial moment for Georgia'	The BBC's Steve Rosenberg reports from the centre of Tbilisi, as pro-Eu protesters clash with police.	https://www.bbc.com/news/videos/c4gpg75nv09o	2024-11-29T23:38:27-08:00	
Atlantic hurricane season breaks records despite unexpected lull	The 2024 hurricane season officially ends - and it has been more active than usual, with climate change partly to blame.	https://www.bbc.com/weather/articles/cp87g4p73kxo	2024-11-29T18:51:35-08:00	
Trails, teddy bears and turkeys: Photos of the week	A selection of news photographs from around the world.	https://www.bbc.com/news/articles/c0k80edv3nyo	2024-11-29T18:16:29-08:00	
The specialty coffee wave sweeping small-town India	Once restricted to only big cities, high-end specialty coffee chains are finding new customers across India.	https://www.bbc.com/news/articles/c5y38vnpnn2o	2024-11-29T17:58:23-08:00	
Artists imagine a new utopia for Kenya's capital	Creatives in Nairobi unleash their imaginations in an effort to inspire a new future for the city.	https://www.bbc.com/news/articles/cn4vk5y4ng5o	2024-11-29T17:56:07-08:00	
Did JFK's assassination help The Beatles break the US?	Paul McCartney says their success may have been the US needing a lift 'out of sorrow', but is he right?	https://www.bbc.com/news/articles/c86qx7gep86o	2024-11-29T17:51:59-08:00	
Capturing the scent of Palestinian life in a bottle	Palestinian perfumers try to evoke memories of a better time with 'ingredients' of their heritage.	https://www.bbc.com/news/articles/cx2nv1rj0p5o	2024-11-29T17:18:54-08:00	
Bushra Bibi led a protest to free Imran Khan - what happened next is a mystery	Imran Khan's third wife guided protesters to the heart of the capital - and then disappeared.	https://www.bbc.com/news/articles/cvg02lvj1e7o	2024-11-29T16:38:38-08:00	
Justin Trudeau in Florida to meet Donald Trump - reports	Prime Minister Justin Trudeau has flown to Florida to meet the president-elect over his tariff threat, Canadian media reports.	https://www.bbc.com/news/articles/cy8787nxl7do	2024-11-29T16:21:04-08:00	
Zelensky suggests 'hot phase' of war could end if unoccupied Ukraine comes under Nato	But Zelensky points out no-one has yet made such an offer and whether Nato would consider a move is doubtful.	https://www.bbc.com/news/articles/cn8g8ylvyldo	2024-11-29T15:53:38-08:00	
Tight three-way race in Irish general election, RTÉ exit poll suggests	Voters have been casting their ballot to choose representatives to serve in the Irish parliament.	https://www.bbc.com/news/articles/cz9x9wn802ko	2024-11-29T14:23:31-08:00	
Ros Atkins on... North Korean troops in Ukraine	The BBC's Analysis Editor looks at what we know about the claims that North Korean troops are involved in the war in Ukraine.	https://www.bbc.com/news/videos/cx2d2kxlgnjo	2024-11-29T14:18:47-08:00	
Major Canadian news outlets sue OpenAI	The suit, a first for Canada, alleges OpenAI's chatbot was illegally scraping news articles, which the firm denies.	https://www.bbc.com/news/articles/cm27247j6gno	2024-11-29T14:05:11-08:00	
Canada town council changes rules after refusal to take King's oath	Newly-elected Dawson City councillors had refused to take the oath, citing the British Crown's history with indigenous peoples.	https://www.bbc.com/news/articles/cm272nglelqo	2024-11-29T13:41:08-08:00	
Hitman offered C$100,000 for Canadian reporter's assassination	Daniel Renaud was targeted while covering hitman Frédérick Silva's trial in 2021, La Presse reports.	https://www.bbc.com/news/articles/c7747l84xp1o	2024-11-29T12:49:09-08:00	
Malian singer detained in Belgium in child custody row	The 50-year-old is being held after being extradited from Italy, according to reports.	https://www.bbc.com/news/articles/ce9gk9e2e4go	2024-11-29T11:54:48-08:00	
Husband decorates entire street for wife’s Christmas joy	John Reichart transforms his street into a winter wonderland for his wife Joan, who has Alzheimer’s.	https://www.bbc.com/news/videos/cj3mkknx40jo	2024-11-29T09:14:33-08:00	
Eritrean refugees describe police crackdown in Ethiopia	Hundreds have reportedly detained in recent weeks as relations between the two countries worsen.	https://www.bbc.com/news/articles/ce897l7256ro	2024-11-29T07:44:18-08:00	
Gargoyles, stained glass and the spire: How Notre-Dame was restored	Paris's Gothic cathedral has been painstakingly returned to its former glory. Here's how it was done.	https://www.bbc.com/news/articles/c0qdj80py3no	2024-11-29T07:05:54-08:00	
Syria rebels enter Aleppo city, reports say	Government forces say they have repelled fighters elsewhere amid the biggest rebel offensive in years.	https://www.bbc.com/news/articles/cly27r5p0yno	2024-11-29T06:29:06-08:00	
Uniqlo faces China backlash over cotton comments	Commentators call for a boycott of the chain in China after it told the BBC it does not use Xinjiang cotton.	https://www.bbc.com/news/articles/ckgld4y4l12o	2024-11-29T04:55:40-08:00	
Watch: First look inside Notre-Dame ahead of reopening	The gothic cathedral in Paris has been refurbished following a devastating fire in 2019.	https://www.bbc.com/news/videos/c5ym13y6k73o	2024-11-29T04:53:51-08:00	
France admits colonial 'massacre', says Senegal's leader	Dozens - perhaps hundreds - of West African troops who fought for France in World War Two were killed.	https://www.bbc.com/news/articles/cvg725vk174o	2024-11-29T04:48:40-08:00	
Kremlin critic jailed for three more years over Ukraine war opposition	Former Moscow councillor Alexei Gorinov had already been serving a seven-year sentence.	https://www.bbc.com/news/articles/cn01dn93lz3o	2024-11-29T04:18:43-08:00	
Crypto entrepreneur eats banana artwork bought for $6.2m	Justin Sun described Maurizio Cattelan's infamous 2019 work as 'much better than other bananas'.	https://www.bbc.com/news/articles/cqj051glrr9o	2024-11-29T03:43:58-08:00	
Israel warns against returning to 60 Lebanon villages	The warning comes as Israel and Hezbollah accuse each other of breaking the fragile ceasefire.	https://www.bbc.com/news/articles/cdxv1727g5lo	2024-11-29T03:13:23-08:00	
Chad cuts military agreement with France	The Central African nation cites 'sovereignty' as it ends a years-long deal with its former colonial ruler.	https://www.bbc.com/news/articles/c7042v17kjqo	2024-11-29T02:06:26-08:00	
Power cut hits Zimbabwe's parliament after budget speech	Zimbabwe's parliament was plunged into darkness after the finance minister's budget speech.	https://www.bbc.com/news/videos/cz7w45w7wz5o	2024-11-29T01:00:21-08:00	
Australia warns travellers against two Laos spirits	The warning about Tiger Vodka and Tiger Whisky follows deaths linked to suspected methanol poisoning.	https://www.bbc.com/news/articles/czxrv9x2gj7o	2024-11-28T23:51:46-08:00	
‘My son is a drug addict, please help’ - the actor breaking a Zambian taboo	Owas Mwape posted on Facebook about his son's drug addiction - and then met up with him for a BBC interview.	https://www.bbc.com/news/articles/c4gpn0d7r49o	2024-11-28T23:32:00-08:00	
What Australians think of the under-16 social media ban	Some on the streets of Sydney say it's a 'great idea' while others suggest responsibility for children's social media use should be with parents.	https://www.bbc.com/news/videos/c8rl74nrjmpo	2024-11-28T23:04:51-08:00	
Ukraine fights to keep the lights on as Russia hammers power plants	As a brutal winter looms, Russia is once again targeting power plants - forcing Ukrainians to adapt.	https://www.bbc.com/news/articles/c3vlg91yz6po	2024-11-28T23:01:39-08:00	
China sentences ex-journalist to jail on spy charges	Dong Yuyu, a senior staffer at the Guangming Daily and a Harvard Nieman Fellow, has been detained since 2022.	https://www.bbc.com/news/articles/c1dpv6yqqvgo	2024-11-28T22:17:42-08:00	
Indian airlines hit by nearly 1000 hoax bomb threats	More than 500 of the year's bomb threats were received just in the last two weeks of October.	https://www.bbc.com/news/articles/c05z3v0jp49o	2024-11-28T22:12:35-08:00	
Georgia postpones EU membership bid until 2028	The move sparks protests across Georgia, with thousands gathering outside the parliament in Tbilisi.	https://www.bbc.com/news/articles/c62jp68p315o	2024-11-28T21:42:47-08:00	
Childcare worker who abused more than 60 girls jailed for life	Ashley Griffith pleaded guilty to more than 300 offences committed at childcare centres in Australia.	https://www.bbc.com/news/articles/c4gznvw3wneo	2024-11-28T19:33:24-08:00	
Sweden asks China to co-operate over severed cables	Two cables in the Baltic Sea linking Sweden to Lithuania, and Finland to Germany, were damaged.	https://www.bbc.com/news/articles/c748210k82wo	2024-11-28T18:28:49-08:00	
Canada’s oil patch rattled by Trump's tariff plan	The proposed tariffs, if applied to oil and gas, could hammer Canada's economy and hike prices at the pump for Americans, analysts say.	https://www.bbc.com/news/articles/c86q87yjgzjo	2024-11-28T17:42:14-08:00	
Voters to take to the polls in Irish general election	Polling stations will be open in the Republic of Ireland between 07:00 and 22:00 local time on Friday.	https://www.bbc.com/news/articles/cly0k2medwmo	2024-11-28T16:01:58-08:00	
Conor McGregor waxwork removed from museum	The National Wax Museum Plus says it removed the figure two weeks ago in light of his civil trial.	https://www.bbc.com/news/articles/c0j8xq3zdn5o	2024-11-28T15:42:10-08:00	
Death threats and division: A political feud takes a dramatic turn	The powerful Marcos-Duterte alliance has spectacularly unravelled in the Philippines.	https://www.bbc.com/news/articles/c4gzn4j0g20o	2024-11-28T15:03:32-08:00	
A fatal car crash in India sparks concerns over Google Maps	Three men allegedly using Google Maps for directions died after their car fell off an unfinished bridge.	https://www.bbc.com/news/articles/cly23yknjy9o	2024-11-28T14:54:10-08:00	
Macy's 100th Thanksgiving parade marches on despite the rain	Spectators braved cold, wet conditions in New York to witness a beloved holiday tradition.	https://www.bbc.com/news/videos/cn01dg41956o	2024-11-28T14:49:51-08:00	
Families return to destruction in southern Lebanon	Displaced Lebanese are trying to get to their homes after a ceasefire came into force.	https://www.bbc.com/news/articles/cjr4e51p83do	2024-11-28T13:45:01-08:00	
Ceasefire largely holds but Israelis near Lebanon border have their doubts	Some people say the ceasefire with Hezbollah is a mistake, even a 'surrender'.	https://www.bbc.com/news/articles/c5yg1pq1x57o	2024-11-28T11:57:34-08:00	
Romania orders election recount after TikTok bias claims	TikTok denies it gave preferential treatment to any candidate in Romania's presidential election.	https://www.bbc.com/news/articles/cx2n83vgxxjo	2024-11-28T11:47:49-08:00	
Syria rebels launch major offensive in north-west and gain territory	The rebels have reportedly taken several towns and villages in Aleppo and Idlib provinces since Wednesday.	https://www.bbc.com/news/articles/cn5w0ype0vlo	2024-11-28T11:46:16-08:00	
The journey to photograph Milky Way over a remote waterfall	The five-day trip to a remote part of Canada came together in a captivating night-time photo.	https://www.bbc.com/news/videos/clyvdl074gdo	2024-11-28T10:48:22-08:00	
Zimbabwe parliament hit by power cut during budget speech	Zimbabwe has faced daily 12-hour power cuts due to a drought affecting power supply at the Kariba Dam.	https://www.bbc.com/news/articles/cd6v126z497o	2024-11-28T09:59:23-08:00	
Liberia's notorious rebel-turned-senator Johnson dies	Prince Johnson oversaw the torture and killing of the then-president but was later elected to the senate.	https://www.bbc.com/news/articles/c1kn9v97e3vo	2024-11-28T09:09:27-08:00	
Paris's Gothic jewel Notre-Dame to reopen five years after fire	The rescued, renovated and refurbished cathedral will offer visitors what promises to be a breathtaking visual treat.	https://www.bbc.com/news/articles/c937r4k5rvno	2024-11-28T08:40:02-08:00	
K-Pop group NewJeans split from agency in mistreatment row	The split is the latest in a year-long controversy that has involved a workplace harassment hearing.	https://www.bbc.com/news/articles/cwy94jrrzm2o	2024-11-28T08:33:31-08:00	
Stowaway caught on flight from New York to Paris	The woman allegedly hopped from one lavatory to another during the seven hour journey.	https://www.bbc.com/news/articles/cn8g30j845lo	2024-11-28T07:34:32-08:00	
Israel building new military dividing line across Gaza, satellite images suggest	Satellite images show the IDF has destroyed hundreds of buildings in north Gaza as it creates the divide.	https://www.bbc.com/news/articles/cp8x324vr0mo	2024-11-28T07:21:45-08:00	
Swiatek accepts one-month doping suspension	World number two Iga Swiatek accepts a one-month suspension after testing positive for a banned substance.	https://www.bbc.com/sport/tennis/articles/cm2z5ek3m5mo	2024-11-28T06:11:39-08:00	
Colombian navy intercepts narco-subs taking new route to Australia	A semi-submersible packed full of cocaine is the latest of a number to be seized in the Pacific Ocean.	https://www.bbc.com/news/articles/clyrjng13jlo	2024-11-28T04:26:05-08:00	
Australian Senate approves social media ban on under-16s	The ban aims to reduce 'harms' on children and will take at least a year to implement, the PM says.	https://www.bbc.com/news/articles/c89vjj0lxx9o	2024-11-28T04:18:54-08:00	
Hangman of Nazi war criminal Adolf Eichmann dies	Shalom Nagar was chosen to hang one of the architects of the Holocaust, in Israel's only civil execution.	https://www.bbc.com/news/articles/czd59lvrnn5o	2024-11-28T03:01:08-08:00	
Houses swept away in Uganda landslide after heavy rainfall	At least 13 bodies have been found but officials fear the true number of dead is much higher.	https://www.bbc.com/news/articles/c238jvyg0j8o	2024-11-28T02:46:41-08:00	
Mark Zuckerberg dines with Donald Trump at Mar-a-Lago	Relations appear to have improved markedly from Trump's threat earlier this year to throw the Meta boss in jail.	https://www.bbc.com/news/articles/c87x98q8y08o	2024-11-28T02:28:50-08:00	
Why Muslims in India are opposing changes to a property law	Muslim groups say the changes are politically motivated but the government says it is responding to demands for reform.	https://www.bbc.com/news/articles/c704d73kjpwo	2024-11-27T23:46:31-08:00	
Watch: Students safe after school bus catches fire in Australia	The driver and all students were safely evacuated after the bus caught fire during the morning school run.	https://www.bbc.com/news/videos/cgej3j49pywo	2024-11-27T23:25:24-08:00	
Chinese companies apologise for 'shrunken' sanitary pads	Chinese women have taken it upon themselves to prove that the length of sanitary pads often fall short of what is advertised.	https://www.bbc.com/news/articles/cev9ry341dyo	2024-11-27T22:10:45-08:00	
Massive strike' on Ukraine's energy sector, says minister	A nationwide air raid alert was sounded early on Thursday because of the 'threat of missile danger'.	https://www.bbc.com/news/articles/cwy15lp21l3o	2024-11-27T21:46:47-08:00	
Mexico leader responds to Trump claim she agreed to stop migration	President Claudia Sheinbaum says Mexico's position is not to close borders, and to respect human rights.	https://www.bbc.com/news/articles/c89v4w51dzyo	2024-11-27T20:09:59-08:00	
Voters air frustrations ahead of Irish general election	Voters in the Republic of Ireland go to the polls on Friday for the country's general election.	https://www.bbc.com/news/articles/c8ekz3zz4eko	2024-11-27T17:47:16-08:00	
How vital is a company's CEO?	Boeing, Nike and Starbucks have changed their bosses, but how much difference can one person make?	https://www.bbc.com/news/articles/c98d9e2n304o	2024-11-27T16:08:25-08:00	
Why Russia's Africa propaganda warrior was sent home	A shadowy operative appears to overstep his mark in the battle for Russian influence in Africa.	https://www.bbc.com/news/articles/c8ek8l7j84wo	2024-11-27T16:04:49-08:00	
Uniqlo boss says firm does not use Xinjiang cotton	It is the first time the CEO of the chain's owner, Fast Retailing, has directly addressed the issue.	https://www.bbc.com/news/articles/c79zqdl7j2go	2024-11-27T15:47:08-08:00	
Israelis survey damage and mull return to north as ceasefire begins	The deal has triggered discussions of what it would take for people displaced by Hezbollah attacks to return.	https://www.bbc.com/news/articles/cx2y99l520go	2024-11-27T14:54:46-08:00	
The families fleeing Delhi to escape deadly smog	Some people are choosing to move out of Delhi to escape the Indian capital's poisonous air.	https://www.bbc.com/news/articles/cjw08v13wp3o	2024-11-27T14:26:51-08:00	
Displaced Lebanese head for homes as fragile truce appears to hold	Thousands are returning south as the Israel-Hezbollah ceasefire takes effect despite warnings it is not yet safe.	https://www.bbc.com/news/articles/c99rzd99mdxo	2024-11-27T13:49:17-08:00	
Missing hiker found alive after more than five weeks in wilderness	Experienced hiker Sam Benastick was reported missing 19 October in a rugged, remote part of Canada	https://www.bbc.com/news/articles/cde78p3zx5ro	2024-11-27T12:53:46-08:00	
Lyse Doucet: Nowhere else on Earth are so many children on the run	The BBC's Lyse Doucet writes about the horrific effects of the 19-month civil war in Sudan.	https://www.bbc.com/news/articles/c170kgr8e00o	2024-11-27T12:10:57-08:00	
Israel to appeal against ICC warrants for Netanyahu and Gallant	Israel's prime minister and former defence minister strongly deny allegations of war crimes in Gaza.	https://www.bbc.com/news/articles/cm273g1jm51o	2024-11-27T11:55:43-08:00	
The Lebanon ceasefire is a respite, not a solution for the Middle East	What the latest developments mean for Iran's position - and for the prospect of peace in Gaza	https://www.bbc.com/news/articles/c5ygn5579gvo	2024-11-27T11:50:47-08:00	
Numerous bomb threats made against Trump cabinet nominees	Police are investigating a wave of incidents which happened on Tuesday night and Wednesday morning.	https://www.bbc.com/news/articles/cj6kj383k4ko	2024-11-27T10:45:06-08:00	
What we know about Israel-Hezbollah ceasefire deal	Israel will have 60 days to withdraw from Lebanon while Hezbollah must move north of the Litani river.	https://www.bbc.com/news/articles/cx2d3gj9ewxo	2024-11-27T09:41:46-08:00	
Three Americans released in US-China prisoner exchange	The exchange was reportedly months in the making, and included the release of at least one Chinese citizen in US custody.	https://www.bbc.com/news/articles/cly2lp75vq4o	2024-11-27T08:26:45-08:00	
Beirut resident returning home: 'Everything was gone'	25 year-old Rayane Salman describes how she and her parents lost their home and possessions in an Israeli air strike.	https://www.bbc.com/news/videos/cvgldzj6nm4o	2024-11-27T07:16:24-08:00	
Astronauts unbox Thanksgiving meal aboard ISS	We're thankful for zero gravity' says stranded astronaut Barry 'Butch' Wilmore.	https://www.bbc.com/news/videos/cn8gdp7el05o	2024-11-27T07:13:04-08:00	
US to start immediately on fresh push for Gaza ceasefire	President Joe Biden aims for a deal involving the release of hostages and the removal of Hamas from power.	https://www.bbc.com/news/articles/c0j8063plvdo	2024-11-27T06:28:13-08:00	
BBC sees destruction in southern Beirut suburb	BBC Arabic’s Rami Ruhayem went to Dahieh, in southern Beirut, to see the damage caused by Israel's attacks.	https://www.bbc.com/news/videos/czxrj2d40xpo	2024-11-27T06:03:22-08:00	
Arctic outbreak' for parts of US as millions travel for Thanksgiving	Temperatures could plummet to -40C in the northern Plains and Upper Midwest during a busy period for travel.	https://www.bbc.com/news/articles/ckgd70zxvg8o	2024-11-27T05:21:15-08:00	
Seoul blanketed by heaviest November snow on record	At least one person is reported to have died as a result of the weather, which has also grounded flights.	https://www.bbc.com/news/articles/cpqdgw7lzw0o	2024-11-27T04:51:18-08:00	
ICC prosecutor seeks arrest warrant for Myanmar leader	Min Aung Hlaing is accused of crimes against humanity in the alleged persecution of Rohingya people.	https://www.bbc.com/news/articles/cx2nqg05pz9o	2024-11-27T04:33:20-08:00	
Diver describes 'complex operation' to find Egypt boat survivors	An Egyptian diver tells the BBC those he rescued were trapped in their cabins 12m below the surface.	https://www.bbc.com/news/articles/c1e7x9v190zo	2024-11-27T04:15:46-08:00	
Africa's incoming health boss dies aged 55	Faustine Ndugulile was elected WHO African director months ago and was due to take over from February.	https://www.bbc.com/news/articles/cly0e3x1w01o	2024-11-27T03:30:04-08:00	
Trump names new trade envoy after threatening tariffs on partners	Jamieson Greer could help oversee import taxes planned by the US president-elect on the US's top trading partners.	https://www.bbc.com/news/articles/c0qdk42yjw4o	2024-11-27T03:29:14-08:00	
BBC on the ground as people return to southern Lebanon	The BBC's Middle East correspondent, Hugo Bachega, is at the main highway between Beirut and the south as people start to return to their homes.	https://www.bbc.com/news/videos/c2450g4me86o	2024-11-27T02:20:14-08:00	
India and Bangladesh spar over Hindu monk's arrest	Relations between the neighbours have been tense since the ouster of Sheikh Hasina as Bangladesh PM.	https://www.bbc.com/news/articles/cwy5v79qpeko	2024-11-27T02:19:10-08:00	
Imran Khan supporters call off protest after crackdown	Police are reported to have arrested hundreds of supporters of the jailed former prime minister.	https://www.bbc.com/news/articles/cm2md1jvrnvo	2024-11-27T02:18:56-08:00	
Companies race to get ahead of Trump tariffs	The US president-elect's tariffs may be just talk until he takes office - but they are having an impact anyway.	https://www.bbc.com/news/articles/c3rxe1wv9ero	2024-11-27T02:18:20-08:00	
Drake files second legal action over Kendrick song	The star says Universal Music failed to stop the release of a song that called him a sexual predator.	https://www.bbc.com/news/articles/c0rgl497k59o	2024-11-27T02:06:42-08:00	
South Korean star's baby scandal sparks national debate	Revelations that the actor had a baby outside marriage have shaken up ideals of the 'traditional' family.	https://www.bbc.com/news/articles/c30pej5z8e5o	2024-11-27T01:02:12-08:00	
Namibians vote as ruling party seeks to extend 34-year rule	Swapo's Netumbo Nandi-Ndaitwah is seeking to become the country's first female president.	https://www.bbc.com/news/articles/c2e79m87xllo	2024-11-26T23:43:51-08:00	
Māori painting fetches record price in NZ auction	The NZ$3.75m ($2.2m; $1.7m) sale makes it the most valuable Māori portrait in New Zealand history.	https://www.bbc.com/news/articles/cx2y9lxx87vo	2024-11-26T22:27:58-08:00	
