Title	Description	Link	pubDate	Image
N. Korea reports S. Korea's martial law turmoil for 1st time	North Korea's state media on Wednesday reported on the martial law turmoil in South Korea for the first time, including the opposition's push to impeach President Yoon Suk Yeol, while blaming Yoon for causing nationwide chaos.	https://koreatimes.co.kr/www/nation/2024/12/103_388160.html?utm_source=fl	2024-12-10T15:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/f31a8e6fc45b415b9469181a71bfe7ab.jpg
Jordanian man returns home after 38 years in Syria's prisons	A Jordanian man has returned to his home country after spending 38 years in Syrian jails, an official said on Tuesday, after the fall of president Bashar al-Assad ended an agonising wait for his family.	https://koreatimes.co.kr/www/nation/2024/12/501_388148.html?utm_source=fl	2024-12-10T03:47:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/31e027385b744c6da90a5cdc5ad5e463.jpg
China sends largest naval fleet in decades to region, threat leve...	China is deploying its largest navy fleet in regional waters in nearly three decades, posing a threat to Taiwan that is more pronounced than previous Chinese war games, the Taiwanese defense ministry said on Tuesday.	https://koreatimes.co.kr/www/nation/2024/12/501_388113.html?utm_source=fl	2024-12-09T23:17:16-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/7bb868a680ac4890b7725244ef1e10f6.jpg
China's consumer inflation hits 5-month low, leaves room for more...	China's weak consumer price growth in November leaves plenty of room for further monetary policy easing, with earlier stimulus having eased fears of deflation, analysts said.	https://koreatimes.co.kr/www/nation/2024/12/672_388100.html?utm_source=fl	2024-12-09T22:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/ca0eb4b9f6864f3d8cb17a54295454ed.png
N. Korean media remain tight-lipped on martial law turmoil in Sou...	North Korea has not reported on last week's martial law declaration in South Korea or its fallout in the following week through Tuesday, including the opposition's push to impeach President Yoon Suk Yeol.	https://koreatimes.co.kr/www/nation/2024/12/103_388090.html?utm_source=fl	2024-12-09T20:47:10-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/190af1a5a6844e45b169fdc2b422f388.png
Google says it has cracked quantum computing challenge with new c...	Google on Monday said that it has overcome a key challenge in quantum computing with a new generation of chip, solving a computing problem in five minutes that would take a classical computer more time than the history of the universe.	https://koreatimes.co.kr/www/nation/2024/12/501_388076.html?utm_source=fl	2024-12-09T19:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/d415cc88b317416e8f49cddfb2cf625c.jpg
Nobel laureate warns Putin about danger of nuclear weapons	This year's Nobel Peace Prize laureate, Japan's atomic bomb survivors' group Nihon Hidankyo, on Monday urged Russia to stop issuing nuclear threats in a bid to prevail in its war in Ukraine.	https://koreatimes.co.kr/www/nation/2024/12/501_388084.html?utm_source=fl	2024-12-09T19:16:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/05958d07bad347c985d20a2af9ce2bd3.jpg
Australia-based S. Korean reunites with separated relatives in N....	A South Korean national residing in Australia traveled to North Korea and met with two nephews in October in the first privately arranged separated families reunion in five years, the South Korean unification ministry said Tuesday.	https://koreatimes.co.kr/www/nation/2024/12/103_388072.html?utm_source=fl	2024-12-09T18:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/a6877bfcab6b472c8daeba5cf24f6f36.jpg
With Syria's Assad gone, his PM agrees to hand power to rebel adm...	Ousted Syrian President Bashar al-Assad's prime minister said he had agreed on Monday to hand power to the rebel-led Salvation Government, a day after the rebels seized the capital Damascus and Assad fled to Russia.	https://koreatimes.co.kr/www/nation/2024/12/501_388074.html?utm_source=fl	2024-12-09T18:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/6039f35e14b54962a0bd162c51d71900.jpg
Trump promises to end birthright citizenship: What is it, could h...	President-elect Donald Trump has promised to end birthright citizenship as soon as he gets into office to make good on campaign promises aiming to restrict immigration and redefining what it means to be American.	https://koreatimes.co.kr/www/nation/2024/12/501_388070.html?utm_source=fl	2024-12-09T17:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/2c150e0011974f6c8ca9cdd176b0c5d0.jpg
